"firm_alias","mortgage_id","mortgage_expiry_date","mortgage_type","mortgage_state","mortgage_closed_date"
"Elderless","0c05df6e-781b-496a-a4d7-5fe1fecb9352","2025-08-31","owner-occupied","redeemed","2025-09-02"
"California","0c1022e5-e96f-4a81-8ade-ba4bcff6b062","2030-04-06","buy-to-let","open",""
"Roast Ham","0c11117b-494a-40e0-937a-739d475a8154","2025-08-31","owner-occupied","redeemed","2025-09-02"
"Elderless","0c15a9d5-fd5b-4317-a9e8-05d2fb46258c","2028-05-17","buy-to-let","open",""
"Roast Ham","0c16f87b-c908-467f-8944-ae26ec2a71ae","2031-01-31","owner-occupied","open",""
"Hidecreek","0c175479-ef98-4e53-9d18-993b5996a76d","2030-02-07","buy-to-let","open",""
"Elderless","0c18a75f-2664-44eb-8609-ab4c61e49541","2028-08-31","buy-to-let","redeemed","2025-09-17"
"Elderless","0c19dd67-7668-4b79-98b2-d2d33ad929bd","2027-05-31","owner-occupied","open",""
"Elderless","0c1a757e-f6d4-4db0-9804-4ebaca91de64","2027-12-03","owner-occupied","open",""
"Hidecreek","0c1d8bc0-4529-42ab-bf91-3806470e23e3","2026-12-18","semi-commercial-buy-to-let","open",""
"Hidecreek","0c1f3c0e-003e-46f7-bf00-2089a4c6afad","2027-04-08","buy-to-let","open",""
"Elderless","0c21fb10-6652-4549-baab-65956a5d27ff","2027-07-31","buy-to-let","open",""
"Elderless","0c22c7a9-b542-4ad2-aaf9-d8340fc2c2e8","2026-07-31","owner-occupied","open",""
"Elderless","0c231328-c492-40b9-8b38-c67d5fb462c4","2030-01-05","buy-to-let","open",""
"Elderless","0c29777c-daab-4302-a1c0-b967c822bc14","2028-05-17","buy-to-let","open",""
"Elderless","0c2e0a3d-a54d-43b8-a6e5-d2b8642baa29","2026-01-09","buy-to-let","switched","2026-01-17"
"Elderless","0c2f0068-0390-4728-be18-e631d0472c22","2028-07-20","buy-to-let","open",""
"Roast Ham","0c321088-9a08-4076-909a-0d5a7328ce41","2027-05-31","owner-occupied","open",""
"Elderless","0c32cfc3-b0a2-4ada-996c-8763b583026f","2025-06-06","owner-occupied","redeemed","2025-06-16"
"Elderless","0c361b73-4af3-49e2-975b-04b0836a9144","2029-10-21","buy-to-let","open",""
"Roast Ham","0c36f82a-7abd-4df2-93a4-3bb22ddcf1d2","2026-02-28","owner-occupied","redeemed","2026-03-03"
"Elderless","0c382d57-704c-43e7-be3c-4e1b1ce964bd","2025-08-31","owner-occupied","switched","2024-09-07"
"Elderless","0c394683-540e-4d87-9e8b-d913ad4b1da8","2025-11-30","owner-occupied","switched","2025-10-17"
"Elderless","0c3a73de-c06b-4409-99ff-b726d251a1d7","2029-08-31","owner-occupied","open",""
"Roast Ham","0c3d3c4a-fa76-4205-97f3-6d26aad079c3","2025-07-03","buy-to-let","switched","2025-05-21"
"Hidecreek","0c3f20fa-7e01-4f04-a23b-da9e67440f93","2028-02-22","semi-commercial-buy-to-let","open",""
"Elderless","0c420a09-9ca2-476b-844b-d3c2a1712aca","2028-02-19","buy-to-let","open",""
"Roast Ham","0c42b45d-ea42-40ea-a9ee-d880c5696493","2027-10-31","buy-to-let","open",""
"Hidecreek","0c43f4da-5418-45fc-9718-6a58b6f2031e","2027-05-16","commercial-buy-to-let","open",""
"Elderless","0c48fba9-78c0-422e-ba6b-1c1e7978b5a3","2030-09-17","buy-to-let","open",""
"Elderless","0c50c377-42d8-4920-92e4-011b7ea2f57d","2029-10-22","buy-to-let","open",""
"Roast Ham","0c589b8f-d1e7-4e4e-a48d-d7612e42dbaf","2028-05-31","owner-occupied","open",""
"Elderless","0c5a3c7b-055f-4a7c-bc7e-72bb2664a64c","2028-01-29","buy-to-let","open",""
"Elderless","0c5f29d6-1596-47fd-a6d1-dcd1281da3a1","2030-02-25","buy-to-let","open",""
"Roast Ham","0c607e75-d69b-4457-ab4c-9a92b6c62c42","2025-08-31","owner-occupied","redeemed","2025-09-03"
"Hidecreek","0c60e368-289a-4b7f-a974-8e72d0bd13dd","2027-06-02","buy-to-let","open",""
"Roast Ham","0c662516-1072-4747-85f1-fd57db73eb47","2026-01-31","owner-occupied","redeemed","2023-07-11"
"Roast Ham","0c68a382-46da-4d8e-9c80-b0e5017c56f5","2028-09-30","owner-occupied","open",""
"Roast Ham","0c694c91-809e-4b9a-96bc-5de35a6198b8","2025-10-31","buy-to-let","redeemed","2024-12-21"
"Roast Ham","0c698150-469d-4ce2-84d4-2db314837e1d","2027-08-31","buy-to-let","open",""
"Roast Ham","0c698508-3463-4b9c-96bd-c3b88d530b5e","2027-05-31","owner-occupied","open",""
"Roast Ham","0c6dcc9a-11f4-4704-a138-82ef29b59157","2031-04-30","owner-occupied","open",""
"Hidecreek","0c70343f-80ff-4a77-9a69-0cc8855b2d64","2027-02-28","commercial-buy-to-let","redeemed","2025-09-09"
"Roast Ham","0c761cfa-33ea-45d7-b7a1-e84a5c8e4074","2027-03-31","owner-occupied","open",""
"Roast Ham","0c7f0e84-5e58-4e45-809a-bac0c4788372","2027-09-30","buy-to-let","open",""
"Elderless","0c8038c5-369a-4fb6-aade-815c62fe7e18","2028-08-23","buy-to-let","open",""
"Roast Ham","0c814901-ece7-46be-a974-6e21cf031d19","2026-03-31","owner-occupied","redeemed","2026-04-02"
"Hidecreek","0c85080f-4dc5-42f1-ac16-f8a47fdf940b","2030-10-24","commercial-owner-occupied","open",""
"Elderless","0c85124c-e710-41ca-b062-89ace5cde2e0","2027-05-21","buy-to-let","open",""
"Elderless","0c85483b-8f3b-4772-869d-1de3b4af0ffe","2026-10-31","buy-to-let","open",""
"Roast Ham","0c85e3b6-76b6-4a7b-9a5d-5b2987bfc39b","2026-07-31","owner-occupied","open",""
"Roast Ham","0c896d19-dbdd-447c-b983-16c448a12d98","2025-08-17","buy-to-let","switched","2025-08-15"
"Elderless","0c8aef31-e871-4455-a17e-e8239edf87b0","2030-10-29","buy-to-let","open",""
"Hidecreek","0c8c88e2-2866-4431-bae1-298c3ad87f77","2029-01-04","commercial-buy-to-let","open",""
"Hidecreek","0c90f8ff-47ad-42d5-940e-34e45e1bdf7a","2027-11-11","buy-to-let","open",""
"Elderless","0c968c28-3cc8-46bc-9330-3b5cb0c8d5dc","2028-02-29","buy-to-let","open",""
"Roast Ham","0c9ae4f3-ef60-43e8-b28d-3884fdeab2ba","2027-06-30","owner-occupied","open",""
"Elderless","0ca3d4eb-4612-4866-9d95-efa969d43a35","2030-12-15","buy-to-let","open",""
"Elderless","0ca40dfd-e162-444c-b68a-6436b4f07930","2030-03-31","buy-to-let","open",""
"Elderless","0ca4a5e0-e9d4-4e75-af93-3ec68be36148","2027-11-01","owner-occupied","redeemed","2025-03-15"
"Elderless","0ca5b249-8553-432f-9719-aa2039cb6fa9","2025-09-30","buy-to-let","redeemed","2024-10-08"
"Elderless","0ca7ad3a-1351-4f46-b255-2c1cc27e3f28","2026-11-30","buy-to-let","open",""
"Elderless","0ca7bdb7-9876-4421-b40c-63678f59ea2a","2028-11-13","owner-occupied","open",""
"Elderless","0ca9230e-f08b-4d5c-9369-c5548b470660","2029-08-31","owner-occupied","open",""
"Elderless","0caa40c5-ce93-4c85-ac0c-fd9be33205bd","2030-08-19","buy-to-let","open",""
"Elderless","0caa7909-af91-43da-880d-a1b2f68952f7","2031-03-31","buy-to-let","open",""
"Elderless","0cb199ac-58ba-4df5-916b-62c399470fce","2027-11-08","buy-to-let","open",""
"Elderless","0cb30a42-2b05-4af1-8b15-6ec9e2bac5a3","2027-09-01","buy-to-let","open",""
"Roast Ham","0cb4d365-628f-4708-85c5-b5fff1653b13","2028-12-31","owner-occupied","redeemed","2026-03-21"
"Elderless","0cb5ad01-ff79-4166-9898-1cda4ea22342","2029-12-18","buy-to-let","open",""
"Elderless","0cb5dd12-5a84-4c46-b3a5-22e18ede1d2e","2029-04-08","buy-to-let","open",""
"Roast Ham","0cb7b4e1-a2fe-4940-aecd-b113990efca2","2027-09-30","owner-occupied","open",""
"Elderless","0cba9a4f-40fb-437f-8929-82600b35de5b","2026-06-20","buy-to-let","redeemed","2025-05-08"
"Elderless","0cbb4cc1-c2e3-42d2-bd93-3dedb8ba8279","2030-09-17","buy-to-let","open",""
"Elderless","0cc29c07-1fe3-475a-bcf5-2f512ab876b1","2028-07-02","buy-to-let","open",""
"Elderless","0cc4e98d-eb24-4711-b650-a2375d071586","2030-03-31","buy-to-let","open",""
"Roast Ham","0cccece8-00e3-438e-9d1b-f543639a791c","2026-08-08","owner-occupied","open",""
"Elderless","0cce0a65-d37f-4169-b850-9383212931c5","2027-12-31","owner-occupied","open",""
"Elderless","0cd49e52-2b23-4815-aeaa-080b6cdb2e9a","2030-05-31","owner-occupied","open",""
"Hidecreek","0cd4a8a8-c859-435d-a3e2-c5de52aa78c6","2027-05-16","buy-to-let","open",""
"Roast Ham","0cd6e68f-921f-4e54-abb1-24b67dcc7bcd","2027-10-31","owner-occupied","open",""
"Elderless","0cd859dd-6bf2-44bc-b4db-0026621203ab","2026-10-01","buy-to-let","open",""
"Elderless","0cda098c-4f04-417d-8c89-17524af9cdc7","2027-10-09","buy-to-let","open",""
"Elderless","0cdc1c8a-d355-4b2a-b464-e67018a0e6b2","2030-03-26","buy-to-let","open",""
"Hidecreek","0cdc2561-c475-4e86-9e27-dc6ce1b059e1","2028-07-05","buy-to-let","redeemed","2026-04-06"
"Roast Ham","0cdf061b-51cd-4ee5-8bbc-8de6785e380a","2026-02-28","owner-occupied","switched","2026-02-26"
"Hidecreek","0cdf76b4-370a-4246-ac7d-78dd1102d670","2028-08-01","commercial-buy-to-let","open",""
"Elderless","0ce05138-e211-4084-adbf-ee812fcd6f77","2026-02-08","buy-to-let","switched","2026-02-05"
"Hidecreek","0ce327ec-814b-438b-820d-c4d07d77d14e","2029-07-19","commercial-buy-to-let","open",""
"Elderless","0ce3c0a5-8cff-46b8-a3b0-5b2b77bd7653","2029-05-28","buy-to-let","open",""
"Roast Ham","0ce54adb-29fc-496f-b824-a95ea590c7b0","2030-04-30","owner-occupied","redeemed","2026-02-24"
"Roast Ham","0ce86065-8730-40cb-b809-3a9ce6a53d75","2029-05-31","owner-occupied","open",""
"Elderless","0ce8fb5b-3d2b-46db-8c42-a25d10236e47","2028-02-02","buy-to-let","open",""
"Elderless","0ce9ee0b-3c98-49d6-b81a-a132a9e137b4","2026-10-31","owner-occupied","open",""
"Roast Ham","0cefc21b-320a-476c-aa35-79d5be590ab3","2030-06-30","owner-occupied","open",""
"Roast Ham","0cefc3ef-6180-4880-be5b-ceefe58eaba4","2026-08-31","owner-occupied","open",""
"Roast Ham","0cf17a2b-a966-4f90-9689-31ce4906734a","2027-09-30","owner-occupied","open",""
"Hidecreek","0cfaacd6-8c76-4531-ab14-56191107eee1","2026-04-16","buy-to-let","open",""
"Roast Ham","0cfde44d-ca6c-4bad-ad05-6afd882c58cd","2028-02-29","buy-to-let","open",""
"Elderless","0cfe6c06-ed8d-4c93-a9ae-1e3bb82fa6e2","2028-04-30","owner-occupied","open",""
"Elderless","0cffabe5-6f08-4c22-b819-9aac72d582c3","2029-11-30","owner-occupied","open",""
"Hidecreek","0d015949-7d3a-496e-a80f-55379feb6f85","2027-09-16","buy-to-let","open",""
"Elderless","0d03686b-abfe-40f2-baf8-ce920abc8551","2025-08-31","buy-to-let","switched","2025-08-06"
"Roast Ham","0d0438cd-8b16-4fa3-bb04-cfc62cf675b6","2026-05-31","owner-occupied","switched","2026-04-01"
"Elderless","0d05d2ba-6445-4154-afbb-cab175fd4df7","2025-07-31","owner-occupied","switched","2025-07-17"
"Hidecreek","0d062e49-9b47-49a2-ac10-d9f3ab472635","2026-08-15","buy-to-let","open",""
"Elderless","0d07702b-62aa-4dd7-85d0-f5120ac08b57","2025-11-30","owner-occupied","redeemed","2025-12-02"
"Elderless","0d0a908f-b156-4308-abbd-6905e1783ea5","2026-03-15","buy-to-let","switched","2025-12-17"
"Hidecreek","0d0ae4d2-8221-4b84-afef-650703ffd26a","2027-11-08","buy-to-let","open",""
"Elderless","0d0cca67-9b87-4614-851a-13934ec2f983","2027-06-30","owner-occupied","open",""
"Elderless","0d13faea-2c03-456f-8db2-4b5788513e59","2028-03-17","buy-to-let","open",""
"Elderless","0d17a628-e901-4a6e-bb42-dcbaac4d42ad","2028-03-31","buy-to-let","open",""
"Elderless","0d1f0d0a-4e94-48c2-b7bb-0b80fd2d412b","2025-12-06","owner-occupied","switched","2025-11-15"
"Elderless","0d1f9a75-4d00-453d-b4e0-ca2e09051e73","2026-04-23","buy-to-let","switched","2026-03-10"
"Elderless","0d23e6a4-0d4f-4387-bb58-9cca3f83308b","2031-05-21","buy-to-let","open",""
"Hidecreek","0d263b35-d3db-4d61-b370-66a58af0b26b","2027-04-06","buy-to-let","open",""
"Elderless","0d282cb4-55ee-4159-8870-5cbc704c67c8","2027-04-09","buy-to-let","open",""
"Elderless","0d290e0a-88ff-4c4b-8a3f-2ea12d2cbe2e","2029-02-22","buy-to-let","open",""
"Roast Ham","0d31912a-3e97-47a3-8027-447a079f9fa2","2029-07-31","owner-occupied","open",""
"Elderless","0d35abc1-f199-4a9e-83dc-b0045f9ea790","2029-05-16","buy-to-let","open",""
"Elderless","0d3658b0-5b91-445e-bc73-1e4c516bfae2","2025-11-09","owner-occupied","switched","2025-07-18"
"Elderless","0d38459b-7ca9-42f9-9756-d3ce66293c31","2026-05-31","buy-to-let","switched","2026-04-01"
"Elderless","0d3b71c4-96d1-422b-b112-b9fd72705809","2030-03-31","buy-to-let","open",""
"Elderless","0d3c5b49-24ad-40c6-ad76-4fda561ed816","2025-11-03","buy-to-let","redeemed","2026-01-20"
"Elderless","0d3d638f-6b05-42af-b787-1e31868603e8","2027-01-13","buy-to-let","open",""
"Hidecreek","0d3ee374-9e03-4d3a-8638-e11bdf94dcde","2028-04-25","buy-to-let","open",""
"Elderless","0d3eee4f-e4a6-4ac2-9088-6be6054326df","2030-08-27","owner-occupied","open",""
"Elderless","0d41c36e-0d67-4711-8191-b1d48d44e458","2029-10-02","buy-to-let","open",""
"Elderless","0d41fe31-f46e-4a34-be59-30b926229056","2027-09-30","owner-occupied","redeemed","2026-04-16"
"Elderless","0d4257d6-a0b3-4415-be13-315bb3d2874d","2025-11-30","buy-to-let","redeemed","2025-06-28"
"Roast Ham","0d43756d-1674-4611-a37a-1ae9f66fe8a1","2028-08-31","buy-to-let","open",""
"Elderless","0d44863f-58a2-4ab7-a140-f7e1c11d7a2f","2029-04-17","buy-to-let","open",""
"Elderless","0d45bab1-39fb-41b8-9af4-70052cfcba3e","2027-05-31","buy-to-let","open",""
"Hidecreek","0d46c869-69f0-47e1-81ae-8406aa7c59f5","2028-01-19","buy-to-let","open",""
"Elderless","0d4d7c66-cf1c-46bc-893e-a7dc9cd1d4ef","2027-08-31","buy-to-let","open",""
"Roast Ham","0d4f5329-2c49-4842-9c79-667df3e4f6a0","2029-01-31","buy-to-let","open",""
"Hidecreek","0d4f9def-0cfa-4824-a363-c848085d2084","2026-10-27","buy-to-let","open",""
"Elderless","0d504d19-2656-4329-b0c1-0ff066f3300a","2027-03-31","buy-to-let","open",""
"Hidecreek","0c5f2773-7fff-49bd-a112-de2b0714a91d","2026-07-26","buy-to-let","open",""
"Elderless","0c604e5b-ca9d-4241-9e21-577e20a3480c","2026-04-30","buy-to-let","redeemed","2026-05-06"
"Elderless","0c61743a-8f19-4c30-ad45-7e66dff69b0d","2026-04-30","buy-to-let","redeemed","2026-05-23"
"Elderless","0c624fbe-5192-4407-a050-bfa62e272ba4","2030-06-11","buy-to-let","open",""
"Elderless","0c63b1a1-9844-48de-a270-60422986e278","2030-07-08","buy-to-let","open",""
"Elderless","0c643f3e-73ad-491d-a338-1dda55ee384d","2027-02-24","owner-occupied","open",""
"Elderless","0c64dad3-136e-48c9-bed7-f05f32224b1f","2025-10-31","owner-occupied","switched","2025-09-25"
"Elderless","0c64e137-5d1b-46b4-9659-ab6695e1788d","2025-08-31","owner-occupied","redeemed","2025-09-09"
"Roast Ham","0c67d75d-4fe3-4ce6-9292-8e5f919436bc","2028-02-29","owner-occupied","open",""
"Hidecreek","0c68741b-95d3-469b-ae3b-36d7e7e8b974","2029-01-31","buy-to-let","open",""
"Roast Ham","0c69fd6d-72d1-4fea-a87d-b6275eaf12c2","2025-06-30","owner-occupied","switched","2025-03-28"
"Hidecreek","0c6ad575-8425-4dbc-82c8-ff640593bdc8","2028-10-05","buy-to-let","open",""
"Elderless","0c704a15-c5a0-45ed-a16c-be27a97e1f20","2027-03-30","owner-occupied","open",""
"Elderless","0c719f5a-e571-4cff-b67c-57463e39d220","2028-09-26","buy-to-let","open",""
"California","0c742120-5465-4112-b202-318f79626897","2029-05-23","buy-to-let","open",""
"Roast Ham","0c78acc4-e462-4839-a03d-50d6ebbf6c27","2026-07-31","owner-occupied","open",""
"Elderless","0c790065-d03c-4c98-b951-55136c4966bc","2027-09-30","buy-to-let","open",""
"Roast Ham","0c7ac8d3-80be-4a31-8cc7-c668eb9a5f16","2027-02-02","buy-to-let","open",""
"Roast Ham","0c7d8d46-7f72-4f9a-8a36-ceb52caf5359","2026-03-31","owner-occupied","switched","2026-03-01"
"Roast Ham","0c7da8e3-01fd-4ec3-9a6f-407d9860b609","2028-07-31","owner-occupied","redeemed","2026-04-25"
"Elderless","0c7deda8-ac46-4279-949a-ee4f00475299","2027-10-20","buy-to-let","open",""
"Elderless","0c7e2eb1-6764-4900-94a6-99c7b0a090db","2025-10-31","buy-to-let","switched","2025-11-27"
"Roast Ham","0c8100aa-3b21-4f6f-b85d-afc972645c2b","2026-09-30","owner-occupied","open",""
"Elderless","0c811e1b-f590-41f2-8f94-538ed8811436","2029-09-15","owner-occupied","open",""
"Elderless","0c811ee6-6c64-4fcc-93be-29869bb6a342","2026-11-30","owner-occupied","open",""
"Elderless","0c845ccb-0995-453e-a985-795828cda65f","2026-09-29","buy-to-let","open",""
"Elderless","0c84ae94-1f23-4523-97b3-f6960d14c79a","2027-10-04","owner-occupied","open",""
"Elderless","0c85be4d-b32c-428f-9930-426beb1295df","2027-11-03","buy-to-let","open",""
"Elderless","0c8d7952-b307-4151-9136-c293fb72248a","2031-04-07","buy-to-let","open",""
"Elderless","0c8fe9ab-bcd5-4e4e-aa2d-c32b1cf65d3e","2030-10-23","owner-occupied","open",""
"Elderless","0c911550-6666-404f-a929-67816d5d9890","2027-04-30","buy-to-let","open",""
"Hidecreek","0c94dc04-96de-4c82-904c-a49339747b82","2028-03-31","buy-to-let","open",""
"Roast Ham","0c96a9b3-2ca9-40fd-84ef-25a49da481be","2027-10-31","buy-to-let","open",""
"Elderless","0c97e675-e65d-495a-9dc9-0f14275f9e46","2029-02-27","owner-occupied","open",""
"Hidecreek","0c985c73-9b01-4647-b694-cadf3a2174a4","2027-10-07","buy-to-let","open",""
"Elderless","0c999286-d3b4-48f4-b5e9-42a41495b5a0","2025-07-31","buy-to-let","switched","2025-06-16"
"Roast Ham","0c9f00e0-d621-451f-a0bb-32648de8b99d","2026-03-31","owner-occupied","switched","2025-12-13"
"Elderless","0c9f27fa-3791-477e-94ce-ba6f971686b3","2027-03-20","buy-to-let","open",""
"Roast Ham","0c9f2d63-7eec-422b-8c24-37ae305bd3ad","2026-12-31","owner-occupied","open",""
"Roast Ham","0ca1b54e-4dbe-4ccb-a8d5-990edeee1eaa","2025-08-31","buy-to-let","redeemed","2025-09-03"
"Hidecreek","0ca1d6a5-be89-4742-b57a-2ff364c4e58e","2030-08-27","buy-to-let","open",""
"Roast Ham","0ca2bae3-b042-4280-bf81-a236a5c8cf47","2029-05-31","buy-to-let","open",""
"Roast Ham","0ca380cc-1154-4009-b823-487503d12f54","2028-08-31","buy-to-let","open",""
"Elderless","0ca40141-267e-42fa-ac29-ae42e2b02175","2029-07-28","buy-to-let","open",""
"Hidecreek","0cabafb7-71d1-4514-b35c-8498b1cf33a7","2027-04-25","semi-commercial-buy-to-let","open",""
"Roast Ham","0cadc5f0-6ceb-4be9-b82d-604fcd5b7b17","2027-04-30","buy-to-let","open",""
"Elderless","0cb045aa-6413-48d5-9188-8498fff4447a","2026-12-12","buy-to-let","open",""
"Hidecreek","0cb2ba81-6191-4e43-9a62-3249467497eb","2028-02-07","commercial-buy-to-let","open",""
"Hidecreek","0cb62f99-89ec-483c-b4c8-2c57406f144b","2027-06-08","buy-to-let","open",""
"Elderless","0cb88b6c-e3ad-49e8-84e8-2809137297e8","2025-08-28","buy-to-let","switched","2025-09-20"
"Hidecreek","0cbb60ba-4477-4c2a-87a7-7ff4bd261973","2026-05-26","buy-to-let","switched","2026-05-27"
"Elderless","0cbc2cb2-028b-4b7b-b8c1-bc8435e820ba","2027-12-10","buy-to-let","open",""
"Roast Ham","0cbc3481-154a-43ef-9b03-d04925e70c3e","2026-12-31","owner-occupied","redeemed","2026-01-09"
"Elderless","0cc44795-4dbb-4c4d-ac4b-41f08200aaf6","2025-12-31","buy-to-let","redeemed","2026-01-08"
"Elderless","0cc46b2e-0c50-44c5-b150-8fcef8c2194a","2028-04-30","buy-to-let","open",""
"Elderless","0cc931ca-bb44-415d-a555-a5e92ec496e1","2031-04-08","buy-to-let","open",""
"Roast Ham","0cca4176-1c1b-4eb1-8298-a640bde212e4","2028-09-30","owner-occupied","open",""
"Hidecreek","0cca6204-4b8e-4d6a-8636-ca2b46fab8a8","2026-12-17","buy-to-let","open",""
"Elderless","0ccc6878-91c7-420e-bd8e-250c45b7bc82","2027-02-06","owner-occupied","open",""
"Hidecreek","0ccda4fa-3714-4e9c-aacb-342bb531c44f","2029-08-30","buy-to-let","open",""
"Elderless","0cced131-182d-4767-856e-b266b4a09e12","2027-03-01","buy-to-let","open",""
"Elderless","0ccf1c9a-6ded-4b98-9102-4c94b1800245","2030-01-08","buy-to-let","open",""
"Elderless","0ccfacd0-316a-4d11-8187-0e830fa560fa","2030-10-30","owner-occupied","open",""
"Hidecreek","0cd3e4f8-51fa-4cbe-85aa-77451d31d82d","2028-09-12","buy-to-let","open",""
"Hidecreek","0cd6909a-0ba8-43c6-8902-60e97f1d7aa1","2025-09-21","buy-to-let","switched","2025-09-22"
"Elderless","0cdab531-f081-44fd-a47c-908680012d56","2030-07-23","buy-to-let","open",""
"Elderless","0cdbcf56-28ab-44ea-b12a-9e2bca19a5d0","2027-04-15","buy-to-let","open",""
"Elderless","0ce2f00a-cb8c-4e75-94b4-0b8e81bff896","2026-12-31","buy-to-let","open",""
"Elderless","0ce4efbf-56b3-4923-9b66-abbed57d5f51","2029-08-15","buy-to-let","open",""
"Elderless","0ce95bbc-585a-4539-b958-c0575fe1c9aa","2028-03-31","buy-to-let","open",""
"Hidecreek","0ce9ca76-2455-491c-b4e2-77834d324d68","2026-05-21","buy-to-let","open",""
"Elderless","0cea10a7-fcb5-457d-930f-8e2a04df633d","2026-02-28","buy-to-let","redeemed","2026-03-03"
"Elderless","0ceee9c2-866b-4fce-aa2f-9741272b4229","2028-05-19","buy-to-let","open",""
"Elderless","0cf04f65-836f-4904-8589-204e69896775","2030-09-11","buy-to-let","open",""
"Elderless","0cf497e1-622d-4f6a-a9cc-15f46de8d443","2027-07-31","owner-occupied","open",""
"Roast Ham","0cf71121-cdba-455e-9300-d685e50ca71a","2025-07-31","owner-occupied","redeemed","2025-07-17"
"Elderless","0cf7ad88-856e-4c32-8260-eaafb2a0a6d3","2027-06-30","buy-to-let","open",""
"Roast Ham","0cf7be46-1030-4008-a1bd-fb3959fb96f5","2026-11-30","owner-occupied","open",""
"Hidecreek","0cfbc25b-dde4-46aa-81f3-854f728cb073","2030-03-06","buy-to-let","open",""
"Roast Ham","0d045883-5309-4965-8834-190796193fba","2025-08-31","owner-occupied","redeemed","2025-11-18"
"Hidecreek","0d045c60-a4d9-42e5-9844-c22154a1a868","2031-12-21","buy-to-let","open",""
"Roast Ham","0d0494e7-339c-41a1-a3f4-4de140c6f8d0","2028-01-31","owner-occupied","open",""
"Elderless","0d0627c5-870b-4068-b49e-a4e4a321f7b9","2028-01-31","buy-to-let","open",""
"Elderless","0d515ee6-b85d-4f41-9b1f-e7a5feaafbe7","2027-10-31","owner-occupied","open",""
"Hidecreek","0d52168d-0940-48cb-921b-576c2b6514e6","2027-01-06","buy-to-let","open",""
"Elderless","0d526351-2a07-4bf9-8c95-5f375f8a5fb9","2030-08-12","buy-to-let","open",""
"Roast Ham","0d5471fc-1625-4de4-a0e7-0a377de80552","2029-07-31","buy-to-let","open",""
"Roast Ham","0d5505ff-e10a-49f0-98de-ca2aca0c08de","2026-05-31","owner-occupied","open",""
"Elderless","0d5643fc-d3bd-4b36-8670-4fc9ce18d800","2029-06-24","buy-to-let","open",""
"Roast Ham","0d57cbd0-697c-499e-90de-64227a47dcad","2026-07-31","owner-occupied","open",""
"Elderless","0d588acf-7a29-4b1a-b562-31a34246a605","2027-09-30","buy-to-let","open",""
"Roast Ham","0d58ed25-434f-4d50-8af0-8b745561f9b2","2026-01-31","owner-occupied","redeemed","2025-02-19"
"Elderless","0d5a6ad9-5537-49d3-adf9-22860430b700","2026-09-30","buy-to-let","open",""
"Roast Ham","0d5dc7ff-72f5-4502-b6b3-9037644c5a55","2029-11-30","owner-occupied","open",""
"Elderless","0d5f507e-8910-48e7-81f7-dd0698c2c9bd","2025-12-31","buy-to-let","open",""
